Genome Name,Accession,BRC ID,Refseq Locus Tag,Alt Locus Tag,Gene,Product,Annotation,Pathway Name,EC Description
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4613,,,,"NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13)",PATRIC,"Folate biosynthesis","PreQ(1) synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4693,,,,"Leucyl-tRNA synthetase (EC 6.1.1.4)",PATRIC,"Aminoacyl-tRNA biosynthesis","Leucine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4762,,,,"Polyphosphate kinase (EC 2.7.4.1)",PATRIC,"Oxidative phosphorylation","Polyphosphate kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4767,,,,"Phosphoglucosamine mutase (EC 5.4.2.10)",PATRIC,"Amino sugar and nucleotide sugar metabolism","Phosphoglucosamine mutase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4801,,,,"ATP-dependent DNA helicase pcrA (EC 3.6.1.-)",PATRIC,"Folate biosynthesis","In phosphorous-containing anhydrides"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4826,,,,"Glutaryl-CoA dehydrogenase (EC 1.3.8.6)",PATRIC,"Tryptophan metabolism","Glutaryl-CoA dehydrogenase (ETF)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4867,,,,"Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL (EC 2.7.8.37)",PATRIC,"Phosphonate and phosphinate metabolism","Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4913,,,,"NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12)",PATRIC,"Glycolysis / Gluconeogenesis","Glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4920,,,,"NADP-dependent malic enzyme (EC 1.1.1.40)",PATRIC,"Carbon fixation in photosynthetic organisms","Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4933,,,,"Precorrin-2 oxidase (EC 1.3.1.76) @ Sirohydrochlorin ferrochelatase activity of CysG (EC 4.99.1.4) / Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)",PATRIC,"Porphyrin and chlorophyll metabolism","Sirohydrochlorin ferrochelatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5015,,,,"Urea carboxylase (EC 6.3.4.6)",PATRIC,"Arginine and proline metabolism","Urea carboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5052,,,,"Kynureninase (EC 3.7.1.3)",PATRIC,"Tryptophan metabolism","Kynureninase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5152,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Metabolism of xenobiotics by cytochrome P450","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5281,,,,"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6)",PATRIC,"Tryptophan metabolism","3-hydroxyanthranilate 3,4-dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5296,,,,"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)",PATRIC,"Riboflavin metabolism","6,7-dimethyl-8-ribityllumazine synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5367,,,,"Thymidylate synthase (EC 2.1.1.45)",PATRIC,"Pyrimidine metabolism","Thymidylate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5434,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Glutathione metabolism","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5492,,,,"2-dehydro-3-deoxyphosphogalactonate aldolase (EC 4.1.2.21)",PATRIC,"Galactose metabolism","2-dehydro-3-deoxy-6-phosphogalactonate aldolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5531,,,,"Ureidoglycolate lyase (EC 4.3.2.3)",PATRIC,"Purine metabolism","Ureidoglycolate lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5606,,,,"Muconolactone isomerase (EC 5.3.3.4)",PATRIC,"Benzoate degradation via hydroxylation","Muconolactone Delta-isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5631,,,,"Sulfite reductase [NADPH] hemoprotein beta-component (EC 1.8.1.2)",PATRIC,"Sulfur metabolism","Sulfite reductase (NADPH)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5635,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5651,,,,"Hydroxypyruvate isomerase (EC 5.3.1.22)",PATRIC,"Glyoxylate and dicarboxylate metabolism","Hydroxypyruvate isomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5697,,,,"Malonyl-[acyl-carrier protein] O-methyltransferase (EC 2.1.1.197)",PATRIC,"Biotin metabolism","Malonyl-[acyl-carrier protein] O-methyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5777,,,,"Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6) @ Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7)",PATRIC,"Aminoacyl-tRNA biosynthesis","Glutaminyl-tRNA synthase (glutamine-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5881,,,,"Octanoate-[acyl-carrier-protein]-protein-N-octanoyltransferase (EC 2.3.1.181)",PATRIC,"Lipoic acid metabolism","Lipoyl(octanoyl) transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5893,,,,"3-deoxy-D-manno-octulosonic acid transferase (EC 2.4.99.12)",PATRIC,"Lipopolysaccharide biosynthesis","Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5896,,,,"UDP-2-acetamido-3-amino-2,3-dideoxy-D-glucuronic acid acetyltransferase (EC 2.3.1.201)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5976,,,,"Porphobilinogen synthase (EC 4.2.1.24)",PATRIC,"Porphyrin and chlorophyll metabolism","Porphobilinogen synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.31,,,,"N-methylhydantoinase A (EC 3.5.2.14)",PATRIC,"Arginine and proline metabolism","N-methylhydantoinase (ATP-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.49,,,,"Cytosine deaminase (EC 3.5.4.1)",PATRIC,"Arginine and proline metabolism","Cytosine deaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.239,,,,"Biotin carboxylase of acetyl-CoA carboxylase (EC 6.3.4.14)",PATRIC,"Fatty acid biosynthesis","Biotin carboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.376,,,,"Formate dehydrogenase O beta subunit (EC 1.2.1.2)",PATRIC,"Methane metabolism","Formate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.446,,,,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase (EC 2.3.1.117)",PATRIC,"Lysine biosynthesis","2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.482,,,,"Gentisate 1,2-dioxygenase (EC 1.13.11.4)",PATRIC,"Tyrosine metabolism","Gentisate 1,2-dioxygenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.516,,,,"Allophanate hydrolase 2 subunit 2 (EC 3.5.1.54)",PATRIC,"Atrazine degradation","Allophanate hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.552,,,,"D-mannonate oxidoreductase (EC 1.1.1.57)",PATRIC,"Pentose and glucuronate interconversions","Fructuronate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.640,,,,"Dihydroorotase (EC 3.5.2.3)",PATRIC,"Pyrimidine metabolism","Dihydroorotase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.676,,,,"D-alanine--poly(phosphoribitol) ligase subunit 1 (EC 6.1.1.13)",PATRIC,"D-Alanine metabolism","D-alanine--poly(phosphoribitol) ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.712,,,,"Tyrosyl-tRNA synthetase (EC 6.1.1.1)",PATRIC,"Aminoacyl-tRNA biosynthesis","Tyrosine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.847,,,,"Prolyl-tRNA synthetase (EC 6.1.1.15), bacterial type",PATRIC,"Aminoacyl-tRNA biosynthesis","Proline--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.885,,,,"UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase (EC 6.3.2.9)",PATRIC,"Peptidoglycan biosynthesis","UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.887,,,,"UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227)",PATRIC,"Peptidoglycan biosynthesis","Undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.889,,,,"D-alanine--D-alanine ligase (EC 6.3.2.4)",PATRIC,"Peptidoglycan biosynthesis","D-alanine--D-alanine ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.893,,,,"UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase (EC 3.5.1.108)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-3-O-acyl-N-acetylglucosamine deacetylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.959,,,,"Lactoylglutathione lyase (EC 4.4.1.5)",PATRIC,"Pyruvate metabolism","Lactoylglutathione lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.987,,,,"Acyl-CoA dehydrogenase, long-chain specific (EC 1.3.8.8)",PATRIC,"Fatty acid metabolism","Long-chain-acyl-CoA dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1021,,,,"Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5)",PATRIC,"Vitamin B6 metabolism","Pyridoxal 5'-phosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1053,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1074,,,,"Isochorismatase (EC 3.3.2.1)",PATRIC,"Biosynthesis of siderophore group nonribosomal peptides","Isochorismatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1154,,,,"Ferrochelatase, protoheme ferro-lyase (EC 4.99.1.1)",PATRIC,"Porphyrin and chlorophyll metabolism","Ferrochelatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1204,,,,"Seryl-tRNA synthetase (EC 6.1.1.11)",PATRIC,"Aminoacyl-tRNA biosynthesis","Serine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1283,,,,"Class A beta-lactamase (EC 3.5.2.6)",PATRIC,"Penicillin and cephalosporin biosynthesis","Beta-lactamase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1324,,,,"NADH-ubiquinone oxidoreductase chain G (EC 1.6.5.3)",PATRIC,"Oxidative phosphorylation","NADH:ubiquinone reductase (H(+)-translocating)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1337,,,,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)",PATRIC,"Terpenoid backbone biosynthesis","2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1340,,,,"Alkyl hydroperoxide reductase protein C (EC 1.11.1.15)",PATRIC,"Glutathione metabolism","Peroxiredoxin"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1397,,,,"Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)",PATRIC,"Fatty acid biosynthesis","[Acyl-carrier-protein] S-malonyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1431,,,,"Propionate--CoA ligase (EC 6.2.1.17)",PATRIC,"Propanoate metabolism","Propionate--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1499,,,,"Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)",PATRIC,"Citrate cycle (TCA cycle)","Dihydrolipoyllysine-residue succinyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1550,,,,"UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)",PATRIC,"Amino sugar and nucleotide sugar metabolism","UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1645,,,,"DNA polymerase I (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1717,,,,"Uroporphyrinogen-III synthase (EC 4.2.1.75)",PATRIC,"Porphyrin and chlorophyll metabolism","Uroporphyrinogen-III synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1739,,,,"Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)",PATRIC,"Fructose and mannose metabolism","Fructose-bisphosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1746,,,,"Glycolate dehydrogenase (EC 1.1.99.14), subunit GlcD",PATRIC,"Glyoxylate and dicarboxylate metabolism","Glycolate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1904,,,,"N-acetylornithine aminotransferase (EC 2.6.1.11)",PATRIC,"Arginine and proline metabolism","Acetylornithine transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1920,,,,"3-deoxy-D-manno-octulosonic acid kinase (EC 2.7.1.166)",PATRIC,"Lipopolysaccharide biosynthesis","3-deoxy-D-manno-octulosonic acid kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.1943,,,,"DNA polymerase III alpha subunit (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2172,,,,"Xylonate dehydratase (EC 4.2.1.82)",PATRIC,"Pentose and glucuronate interconversions","Xylonate dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2209,,,,"Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)",PATRIC,"Aminoacyl-tRNA biosynthesis","Phenylalanine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2328,,,,"Glutathione reductase (EC 1.8.1.7)",PATRIC,"Glutathione metabolism","Glutathione-disulfide reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2487,,,,"Spermidine N1-acetyltransferase (EC 2.3.1.57)",PATRIC,"Arginine and proline metabolism","Diamine N-acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2497,,,,"Branched-chain alpha-keto acid dehydrogenase, E1 component, alpha subunit (EC 1.2.4.4)",PATRIC,"Valine, leucine and isoleucine degradation","3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2556,,,,"Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12)",PATRIC,"Citrate cycle (TCA cycle)","Dihydrolipoyllysine-residue acetyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2656,,,,"UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase (EC 2.3.1.191)",PATRIC,"Lipopolysaccharide biosynthesis","UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2679,,,,"3-hydroxyisobutyrate dehydrogenase (EC 1.1.1.31)",PATRIC,"Valine, leucine and isoleucine degradation","3-hydroxyisobutyrate dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2810,,,,"Dihydroxy-acid dehydratase (EC 4.2.1.9)",PATRIC,"Pantothenate and CoA biosynthesis","Dihydroxy-acid dehydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2864,,,,"N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)",PATRIC,"Arginine and proline metabolism","N-acetyl-gamma-glutamyl-phosphate reductase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2943,,,,"4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)",PATRIC,"Starch and sucrose metabolism","4-alpha-glucanotransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2946,,,,"1,4-alpha-glucan (glycogen) branching enzyme, GH-13-type (EC 2.4.1.18)",PATRIC,"Starch and sucrose metabolism","1,4-alpha-glucan branching enzyme"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2948,,,,"Trehalose synthase (EC 5.4.99.16)",PATRIC,"Starch and sucrose metabolism","Maltose alpha-D-glucosyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.2997,,,,"Malate:quinone oxidoreductase (EC 1.1.5.4)",PATRIC,"Pyruvate metabolism","Malate dehydrogenase (quinone)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3067,,,,"Gluconate 2-dehydrogenase (EC 1.1.99.3), membrane-bound, gamma subunit",PATRIC,"Pentose phosphate pathway","Gluconate 2-dehydrogenase (acceptor)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3140,,,,"Glutathione S-transferase (EC 2.5.1.18)",PATRIC,"Glutathione metabolism","Glutathione transferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3261,,,,"Arylesterase precursor (EC 3.1.1.2)",PATRIC,"Bisphenol A degradation","Arylesterase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3536,,,,"Maleamate amidohydrolase, NicF (EC 3.5.1.107)",PATRIC,"Nicotinate and nicotinamide metabolism","Maleamate amidohydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3688,,,,"D-serine ammonia-lyase (EC 4.3.1.18)",PATRIC,"Glycine, serine and threonine metabolism","D-serine ammonia-lyase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3901,,,,"Alkyldihydroxyacetonephosphate synthase (EC 2.5.1.26)",PATRIC,"Ether lipid metabolism","Alkylglycerone-phosphate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3903,,,,"Glycerol kinase (EC 2.7.1.30)",PATRIC,"Glycerolipid metabolism","Glycerol kinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3912,,,,"N-succinyl-L,L-diaminopimelate desuccinylase (EC 3.5.1.18)",PATRIC,"Lysine biosynthesis","Succinyl-diaminopimelate desuccinylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3933,,,,"Phosphopantothenoylcysteine decarboxylase (EC 4.1.1.36) / Phosphopantothenoylcysteine synthetase (EC 6.3.2.5)",PATRIC,"Pantothenate and CoA biosynthesis","Phosphopantothenoylcysteine decarboxylase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3948,,,,"Ornithine cyclodeaminase (EC 4.3.1.12)",PATRIC,"Arginine and proline metabolism","Ornithine cyclodeaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.3973,,,,"Penicillin-insensitive transglycosylase (EC 2.4.2.-) & transpeptidase PBP-1C",PATRIC,"Purine metabolism","Pentosyltransferases"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4196,,,,"N-methylhydantoinase B (EC 3.5.2.14)",PATRIC,"Arginine and proline metabolism","N-methylhydantoinase (ATP-hydrolyzing)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4264,,,,"3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2)",PATRIC,"Benzoate degradation via hydroxylation","3-carboxy-cis,cis-muconate cycloisomerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4418,,,,"Cytochrome c oxidase (cbb3-type) subunit CcoQ (EC 1.9.3.1)",PATRIC,"Nitrogen metabolism","Cytochrome-c oxidase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4427,,,,"Cysteinyl-tRNA synthetase (EC 6.1.1.16)",PATRIC,"Aminoacyl-tRNA biosynthesis","Cysteine--tRNA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4477,,,,"4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7)",PATRIC,"Lysine biosynthesis","4-hydroxy-tetrahydrodipicolinate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4602,,,,"Pimeloyl-[acyl-carrier protein] methyl ester esterase BioH (EC 3.1.1.85)",PATRIC,"Biotin metabolism","Pimeloyl-[acyl-carrier protein] methyl ester esterase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4619,,,,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)",PATRIC,"Glycerophospholipid metabolism","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4640,,,,"Spermidine synthase N-terminal extension / Spermidine synthase (EC 2.5.1.16)",PATRIC,"beta-Alanine metabolism","Spermidine synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4651,,,,"Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)",PATRIC,"Fatty acid metabolism","Long-chain-fatty-acid--CoA ligase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4696,,,,"DNA polymerase III delta subunit (EC 2.7.7.7)",PATRIC,"Purine metabolism","DNA-directed DNA polymerase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4697,,,,"Gamma-glutamyl phosphate reductase (EC 1.2.1.41)",PATRIC,"Arginine and proline metabolism","Glutamate-5-semialdehyde dehydrogenase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4731,,,,"Proline racemase (EC 5.1.1.4)",PATRIC,"Arginine and proline metabolism","Proline racemase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4768,,,,"Dihydropteroate synthase (EC 2.5.1.15)",PATRIC,"Folate biosynthesis","Dihydropteroate synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4855,,,,"N5-carboxyaminoimidazole ribonucleotide mutase (EC 5.4.99.18)",PATRIC,"Purine metabolism","5-(carboxyamino)imidazole ribonucleotide mutase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4858,,,,"Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)",PATRIC,"Purine metabolism","Phosphoribosylaminoimidazolesuccinocarboxamide synthase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4876,,,,"Ribose 1,5-bisphosphate phosphokinase PhnN (EC 2.7.4.23)",PATRIC,"Pentose phosphate pathway","Ribose 1,5-bisphosphate phosphokinase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.4922,,,,"Valine--pyruvate aminotransferase (EC 2.6.1.66)",PATRIC,"Valine, leucine and isoleucine biosynthesis","Valine--pyruvate transaminase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5016,,,,"Allophanate hydrolase (EC 3.5.1.54)",PATRIC,"Atrazine degradation","Allophanate hydrolase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5028,,,,"Undecaprenyl-diphosphatase BcrC (EC 3.6.1.27), conveys bacitracin resistance",PATRIC,"Peptidoglycan biosynthesis","Undecaprenyl-diphosphate phosphatase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5110,,,,"Aconitate hydratase (EC 4.2.1.3)",PATRIC,"Reductive carboxylate cycle (CO2 fixation)","Aconitate hydratase"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5143,,,,"Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)",PATRIC,"Betalain biosynthesis","With oxygen as acceptor"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5144,,,,"Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)",PATRIC,"Betalain biosynthesis","With oxygen as acceptor"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5166,,,,"Nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)",PATRIC,"Nitrogen metabolism","Nitrite reductase (NAD(P)H)"
Achromobacter BCH1-Minion-Isolate3,222.273.con.0001,fig|222.273.peg.5169,,,,"Assimilatory nitrate reductase large subunit (EC 1.7.99.4)",PATRIC,"Nitrogen metabolism","Nitrate reductase"
